series;x;y;z
SeriesB;204;190;0.599454365
SeriesA;204;191;0.603621032
SeriesB;204;191;0.599454365
SeriesA;204;192;0.578360615
SeriesB;204;192;0.599454365
SeriesA;204;193;0.592162698
SeriesB;204;193;0.578360615
SeriesA;204;194;0.605877976
SeriesB;204;194;0.587679003
SeriesA;204;195;0.588239734
SeriesB;204;195;0.609752415
SeriesA;204;196;0.533158892
SeriesB;204;196;0.609752415
SeriesA;204;197;0.618551587
SeriesB;204;197;0.606736111
SeriesA;204;198;0.590471877
SeriesB;204;198;0.59488515
SeriesA;204;199;0.605301816
SeriesB;204;199;0.577028007
SeriesA;204;200;0.59
SeriesB;204;200;0.576111111
SeriesA;204;201;0.66
SeriesB;204;201;0.584418403
SeriesA;204;202;0.625203804
SeriesB;204;202;0.584418403
SeriesA;204;203;0.550228606
SeriesB;204;203;0.498325893
SeriesA;204;204;0.495582217
SeriesB;204;204;0.498325893
SeriesA;204;205;0.575954861
SeriesB;204;205;0.498325893
SeriesA;204;206;0.45
SeriesB;204;206;0.498325893
SeriesA;204;207;0.631163194
SeriesB;204;207;0.508101852
SeriesA;204;208;0.550115741
SeriesB;204;208;0.502128623
SeriesA;204;209;0.383854167
SeriesB;204;209;0.498325893
SeriesA;204;210;0.474144345
SeriesB;204;210;0.492999188
SeriesA;204;211;0.313696946
SeriesB;204;211;0.492999188
SeriesA;204;212;0.338313802
SeriesB;204;212;0.470863772
SeriesA;204;213;0.311684113
SeriesB;204;213;0.491325081
SeriesA;204;214;0.401548032
SeriesB;204;214;0.456473214
SeriesA;204;215;0.348812646
SeriesB;204;215;0.469758065
SeriesA;204;216;0.242395833
SeriesB;204;216;0.463709677
SeriesA;204;217;0.17
SeriesB;204;217;0.395956216
SeriesA;204;218;0.187800481
SeriesB;204;218;0.379990322
SeriesA;204;219;0.173256803
SeriesB;204;219;0.227989784
SeriesA;204;220;0.194852941
SeriesB;204;220;0.20750979
SeriesA;204;221;0.06
SeriesB;204;221;0.10
SeriesA;213;1;0.863549552
SeriesB;213;1;0.00
SeriesA;213;2;0.453622115
SeriesB;213;2;0.00
SeriesA;213;3;0.742388294
SeriesB;213;3;0.043402778
SeriesA;213;4;0.391032279
SeriesB;213;4;0.02
SeriesA;213;5;0.166666667
SeriesB;213;5;0.166666667
SeriesA;213;6;0.317708333
SeriesB;213;6;0.317708333
SeriesA;213;7;0.416666667
SeriesB;213;7;0.416666667
SeriesA;213;8;0.419791667
SeriesB;213;8;0.419791667
SeriesA;213;9;0.385416667
SeriesB;213;9;0.385416667
SeriesA;213;10;0.419791667
SeriesB;213;10;0.419791667
SeriesA;213;11;0.419791667
SeriesB;213;11;0.419791667
SeriesA;213;12;0.419791667
SeriesB;213;12;0.419791667
SeriesA;213;13;0.419791667
SeriesB;213;13;0.419791667
SeriesA;213;14;0.419791667
SeriesB;213;14;0.419791667
SeriesA;213;15;0.419791667
SeriesB;213;15;0.419791667
SeriesA;213;16;0.419791667
SeriesB;213;16;0.419791667
SeriesA;213;17;0.419791667
SeriesB;213;17;0.419791667
SeriesA;213;18;0.419791667
SeriesB;213;18;0.419791667
SeriesA;213;19;0.419791667
SeriesB;213;19;0.419791667
SeriesA;213;20;0.407291667
SeriesB;213;20;0.407291667
SeriesA;213;21;0.407291667
SeriesB;213;21;0.407291667
SeriesA;213;22;0.407291667
SeriesB;213;22;0.407291667
SeriesA;213;23;0.404166667
SeriesB;213;23;0.404166667
SeriesA;213;24;0.416666667
SeriesB;213;24;0.416666667
SeriesA;213;25;0.416666667
SeriesB;213;25;0.416666667
SeriesA;213;26;0.416666667
SeriesB;213;26;0.416666667
SeriesA;213;27;0.416666667
SeriesB;213;27;0.416666667
SeriesA;213;28;0.445833333
SeriesB;213;28;0.445833333
SeriesA;213;29;0.445833333
SeriesB;213;29;0.445833333
SeriesA;213;30;0.445833333
SeriesB;213;30;0.445833333
SeriesA;213;31;0.445833333
SeriesB;213;31;0.445833333
SeriesA;213;32;0.445833333
SeriesB;213;32;0.445833333
SeriesA;213;33;0.445833333
SeriesB;213;33;0.445833333
SeriesA;213;34;0.445833333
SeriesB;213;34;0.445833333
SeriesA;213;35;0.445833333
SeriesB;213;35;0.445833333
SeriesA;213;36;0.445833333
SeriesB;213;36;0.445833333
SeriesA;213;37;0.445833333
SeriesB;213;37;0.445833333
SeriesA;213;38;0.445833333
SeriesB;213;38;0.445833333
SeriesA;213;39;0.445833333
SeriesB;213;39;0.442708333
SeriesA;213;40;0.445833333
SeriesB;213;40;0.442708333
SeriesA;213;41;0.442708333
SeriesB;213;41;0.442708333
SeriesA;213;42;0.442708333
SeriesB;213;42;0.442708333
SeriesA;213;43;0.47
SeriesB;213;43;0.47
SeriesA;213;44;0.478571429
SeriesB;213;44;0.478571429
SeriesA;213;45;0.478571429
SeriesB;213;45;0.478571429
SeriesA;213;46;0.457738095
SeriesB;213;46;0.457738095
SeriesA;213;47;0.457738095
SeriesB;213;47;0.457738095
SeriesA;213;48;0.457738095
SeriesB;213;48;0.457738095
SeriesA;213;49;0.441071429
SeriesB;213;49;0.441071429
SeriesA;213;50;0.441071429
SeriesB;213;50;0.441071429
SeriesA;213;51;0.457738095
SeriesB;213;51;0.457738095
SeriesA;213;52;0.429166667
SeriesB;213;52;0.429166667
SeriesA;213;53;0.429166667
SeriesB;213;53;0.429166667
SeriesA;213;54;0.429166667
SeriesB;213;54;0.429166667
SeriesA;213;55;0.429166667
SeriesB;213;55;0.429166667
SeriesA;213;56;0.46
SeriesB;213;56;0.429166667
SeriesA;213;57;0.444791667
SeriesB;213;57;0.444791667
SeriesA;213;58;0.444791667
SeriesB;213;58;0.444791667
SeriesA;213;59;0.444791667
SeriesB;213;59;0.444791667
SeriesA;213;60;0.444791667
SeriesB;213;60;0.444791667
SeriesA;213;61;0.47
SeriesB;213;61;0.444791667
SeriesA;213;62;0.444791667
SeriesB;213;62;0.444791667
SeriesA;213;63;0.444791667
SeriesB;213;63;0.444791667
SeriesA;213;64;0.414583333
SeriesB;213;64;0.426041667
SeriesA;213;65;0.414583333
SeriesB;213;65;0.426041667
SeriesA;213;66;0.426041667
SeriesB;213;66;0.426041667
SeriesA;213;67;0.426041667
SeriesB;213;67;0.414583333
SeriesA;213;68;0.426041667
SeriesB;213;68;0.426041667
SeriesA;213;69;0.414583333
SeriesB;213;69;0.426041667
SeriesA;213;70;0.444791667
SeriesB;213;70;0.426041667
SeriesA;213;71;0.426041667
SeriesB;213;71;0.426041667
SeriesA;213;72;0.43
SeriesB;213;72;0.43
SeriesA;213;73;0.43
SeriesB;213;73;0.43
SeriesA;213;74;0.426041667
SeriesB;213;74;0.42
SeriesA;213;75;0.404166667
SeriesB;213;75;0.42
SeriesA;213;76;0.395833333
SeriesB;213;76;0.404166667
SeriesA;213;77;0.42
SeriesB;213;77;0.404166667
SeriesA;213;78;0.395833333
SeriesB;213;78;0.404166667
SeriesA;213;79;0.404166667
SeriesB;213;79;0.404166667
SeriesA;213;80;0.40
SeriesB;213;80;0.42
SeriesA;213;81;0.42
SeriesB;213;81;0.43
SeriesA;213;82;0.401041667
SeriesB;213;82;0.43
SeriesA;213;83;0.416666667
SeriesB;213;83;0.43
SeriesA;213;84;0.43
SeriesB;213;84;0.43
SeriesA;213;85;0.401041667
SeriesB;213;85;0.43
SeriesA;213;86;0.416666667
SeriesB;213;86;0.416666667
SeriesA;213;87;0.44
SeriesB;213;87;0.43
SeriesA;213;88;0.43
SeriesB;213;88;0.416666667
SeriesA;213;89;0.401041667
SeriesB;213;89;0.416666667
SeriesA;213;90;0.408333333
SeriesB;213;90;0.416666667
SeriesA;213;91;0.43
SeriesB;213;91;0.43
SeriesA;213;92;0.422916667
SeriesB;213;92;0.43
SeriesA;213;93;0.418154762
SeriesB;213;93;0.43
SeriesA;213;94;0.43
SeriesB;213;94;0.43
SeriesA;213;95;0.437946429
SeriesB;213;95;0.43
SeriesA;213;96;0.43
SeriesB;213;96;0.43
SeriesA;213;97;0.43
SeriesB;213;97;0.43
SeriesA;213;98;0.388541667
SeriesB;213;98;0.437946429
SeriesA;213;99;0.437946429
SeriesB;213;99;0.409821429
SeriesA;213;100;0.392113095
SeriesB;213;100;0.409821429
SeriesA;213;101;0.434821429
SeriesB;213;101;0.422321429
SeriesA;213;102;0.422321429
SeriesB;213;102;0.422321429
SeriesA;213;103;0.413988095
SeriesB;213;103;0.413988095
SeriesA;213;104;0.422321429
SeriesB;213;104;0.422321429
SeriesA;213;105;0.422321429
SeriesB;213;105;0.422321429
SeriesA;213;106;0.422321429
SeriesB;213;106;0.422321429
SeriesA;213;107;0.394543651
SeriesB;213;107;0.394543651
SeriesA;213;108;0.394543651
SeriesB;213;108;0.394543651
SeriesA;213;109;0.394543651
SeriesB;213;109;0.394543651
SeriesA;213;110;0.394543651
SeriesB;213;110;0.394543651
SeriesA;213;111;0.406696429
SeriesB;213;111;0.394543651
SeriesA;213;112;0.394543651
SeriesB;213;112;0.394543651
SeriesA;213;113;0.394543651
SeriesB;213;113;0.394543651
SeriesA;213;114;0.394543651
SeriesB;213;114;0.394543651
SeriesA;213;115;0.394543651
SeriesB;213;115;0.394543651
SeriesA;213;116;0.403918651
SeriesB;213;116;0.403918651
SeriesA;213;117;0.403918651
SeriesB;213;117;0.403918651
SeriesA;213;118;0.406696429
SeriesB;213;118;0.403918651
SeriesA;213;119;0.378918651
SeriesB;213;119;0.378918651
SeriesA;213;120;0.378918651
SeriesB;213;120;0.378918651
SeriesA;213;121;0.378918651
SeriesB;213;121;0.378918651
SeriesA;213;122;0.358085317
SeriesB;213;122;0.344196429
SeriesA;213;123;0.344196429
SeriesB;213;123;0.344196429
SeriesA;213;124;0.349900794
SeriesB;213;124;0.344196429
SeriesA;213;125;0.354117063
SeriesB;213;125;0.354117063
SeriesA;213;126;0.358085317
SeriesB;213;126;0.354117063
SeriesA;213;127;0.358085317
SeriesB;213;127;0.354117063
SeriesA;213;128;0.358085317
SeriesB;213;128;0.354117063
SeriesA;213;129;0.358085317
SeriesB;213;129;0.354117063
SeriesA;213;130;0.354117063
SeriesB;213;130;0.354117063
SeriesA;213;131;0.358085317
SeriesB;213;131;0.354117063
SeriesA;213;132;0.354117063
SeriesB;213;132;0.354117063
SeriesA;213;133;0.344196429
SeriesB;213;133;0.354117063
SeriesA;213;134;0.353670635
SeriesB;213;134;0.34265873
SeriesA;213;135;0.329166667
SeriesB;213;135;0.34265873
SeriesA;213;136;0.353670635
SeriesB;213;136;0.34265873
SeriesA;213;137;0.333779762
SeriesB;213;137;0.34265873
SeriesA;213;138;0.350099206
SeriesB;213;138;0.354117063
SeriesA;213;139;0.340178571
SeriesB;213;139;0.34265873
SeriesA;213;140;0.353670635
SeriesB;213;140;0.34265873
SeriesA;213;141;0.319816468
SeriesB;213;141;0.34265873
SeriesA;213;142;0.318290043
SeriesB;213;142;0.34265873
SeriesA;213;143;0.33953373
SeriesB;213;143;0.33953373
SeriesA;213;144;0.33953373
SeriesB;213;144;0.33953373
SeriesA;213;145;0.32
SeriesB;213;145;0.33953373
SeriesA;213;146;0.333258929
SeriesB;213;146;0.328075397
SeriesA;213;147;0.343501984
SeriesB;213;147;0.343005952
SeriesA;213;148;0.344543651
SeriesB;213;148;0.343005952
SeriesA;213;149;0.337251984
SeriesB;213;149;0.343005952
SeriesA;213;150;0.331547619
SeriesB;213;150;0.343005952
SeriesA;213;151;0.337251984
SeriesB;213;151;0.343005952
SeriesA;213;152;0.337251984
SeriesB;213;152;0.343005952
SeriesA;213;153;0.327876984
SeriesB;213;153;0.343005952
SeriesA;213;154;0.305245536
SeriesB;213;154;0.343005952
SeriesA;213;155;0.343005952
SeriesB;213;155;0.343005952
SeriesA;213;156;0.305245536
SeriesB;213;156;0.343005952
SeriesA;213;157;0.314620536
SeriesB;213;157;0.337251984
SeriesA;213;158;0.326041667
SeriesB;213;158;0.337251984
SeriesA;213;159;0.314620536
SeriesB;213;159;0.337251984
SeriesA;213;160;0.314620536
SeriesB;213;160;0.334352106
SeriesA;213;161;0.334352106
SeriesB;213;161;0.334352106
SeriesA;213;162;0.337251984
SeriesB;213;162;0.334352106
SeriesA;213;163;0.314620536
SeriesB;213;163;0.334352106
SeriesA;213;164;0.337251984
SeriesB;213;164;0.334352106
SeriesA;213;165;0.328729257
SeriesB;213;165;0.334352106
SeriesA;213;166;0.337251984
SeriesB;213;166;0.334352106
SeriesA;213;167;0.326041667
SeriesB;213;167;0.334352106
SeriesA;213;168;0.328102106
SeriesB;213;168;0.334352106
SeriesA;213;169;0.34893544
SeriesB;213;169;0.334352106
SeriesA;213;170;0.34893544
SeriesB;213;170;0.334352106
SeriesA;213;171;0.334352106
SeriesB;213;171;0.334352106
SeriesA;213;172;0.34893544
SeriesB;213;172;0.334352106
SeriesA;213;173;0.351835317
SeriesB;213;173;0.334352106
SeriesA;213;174;0.326041667
SeriesB;213;174;0.334352106
SeriesA;213;175;0.334352106
SeriesB;213;175;0.334352106
SeriesA;213;176;0.337251984
SeriesB;213;176;0.334352106
SeriesA;213;177;0.351835317
SeriesB;213;177;0.357142857
SeriesA;213;178;0.351835317
SeriesB;213;178;0.351835317
SeriesA;213;179;0.359126984
SeriesB;213;179;0.357142857
SeriesA;213;180;0.364434524
SeriesB;213;180;0.357142857
SeriesA;213;181;0.364434524
SeriesB;213;181;0.357142857
SeriesA;213;182;0.351314484
SeriesB;213;182;0.357142857
SeriesA;213;183;0.357142857
SeriesB;213;183;0.357142857
SeriesA;213;184;0.357142857
SeriesB;213;184;0.357142857
SeriesA;213;185;0.335714286
SeriesB;213;185;0.351835317
SeriesA;213;186;0.351835317
SeriesB;213;186;0.351835317
SeriesA;213;187;0.348214286
SeriesB;213;187;0.342906746
SeriesA;213;188;0.343055556
SeriesB;213;188;0.328323413
SeriesA;213;189;0.327876984
SeriesB;213;189;0.328323413
SeriesA;213;190;0.318353175
SeriesB;213;190;0.328323413
SeriesA;213;191;0.328323413
SeriesB;213;191;0.328323413
SeriesA;213;192;0.306854257
SeriesB;213;192;0.328729257
SeriesA;213;193;0.328729257
SeriesB;213;193;0.328729257
SeriesA;213;194;0.306854257
SeriesB;213;194;0.306854257
SeriesA;213;195;0.288293651
SeriesB;213;195;0.288293651
SeriesA;213;196;0.288293651
SeriesB;213;196;0.288293651
SeriesA;213;197;0.283680556
SeriesB;213;197;0.283680556
SeriesA;213;198;0.277503399
SeriesB;213;198;0.283680556
SeriesA;213;199;0.272727273
SeriesB;213;199;0.283680556
SeriesA;213;200;0.283143939
SeriesB;213;200;0.292518939
SeriesA;213;201;0.283680556
SeriesB;213;201;0.283680556
SeriesA;213;202;0.291423854
SeriesB;213;202;0.283680556
SeriesA;213;203;0.303071581
SeriesB;213;203;0.301388889
SeriesA;213;204;0.27
SeriesB;213;204;0.301388889
SeriesA;213;205;0.301388889
SeriesB;213;205;0.292906746
SeriesA;213;206;0.292906746
SeriesB;213;206;0.292906746
SeriesA;213;207;0.288045635
SeriesB;213;207;0.27
SeriesA;213;208;0.282242063
SeriesB;213;208;0.275992063
SeriesA;213;209;0.282242063
SeriesB;213;209;0.282242063
SeriesA;213;210;0.247913749
SeriesB;213;210;0.282242063
SeriesA;213;211;0.23
SeriesB;213;211;0.235212054
SeriesA;213;212;0.248927331
SeriesB;213;212;0.310421176
SeriesA;213;213;0.200872657
SeriesB;213;213;0.251422991
SeriesA;213;214;0.215465199
SeriesB;213;214;0.23
SeriesA;213;215;0.216264205
SeriesB;213;215;0.171195652
SeriesA;213;216;0.197766426
SeriesB;213;216;0.152529762
SeriesA;213;217;0.167367788
SeriesB;213;217;0.171195652
SeriesA;213;218;0.11
SeriesB;213;218;0.213699495
SeriesA;213;219;0.108333333
SeriesB;213;219;0.136703431
SeriesA;213;220;0.10
SeriesB;213;220;0.132323348
SeriesA;213;221;0.06
SeriesB;213;221;0.09
SeriesA;221;1;0.76
SeriesB;221;1;0.00
SeriesA;221;2;0.457478053
SeriesB;221;2;0.00
SeriesA;221;3;0.74093392
SeriesB;221;3;0.00
SeriesA;221;4;0.40
SeriesB;221;4;0.00
SeriesA;221;5;0.08
SeriesB;221;5;0.00
SeriesA;221;6;0.020833333
SeriesB;221;6;0.00
SeriesA;221;7;0.166666667
SeriesB;221;7;0.00
SeriesA;221;8;0.166666667
SeriesB;221;8;0.00
SeriesA;221;9;0.145833333
SeriesB;221;9;0.00
SeriesA;221;10;0.145833333
SeriesB;221;10;0.00
SeriesA;221;11;0.145833333
SeriesB;221;11;0.00
SeriesA;221;12;0.166666667
SeriesB;221;12;0.00
SeriesA;221;13;0.145833333
SeriesB;221;13;0.00
SeriesA;221;14;0.166666667
SeriesB;221;14;0.00
SeriesA;221;15;0.145833333
SeriesB;221;15;0.00
SeriesA;221;16;0.104166667
SeriesB;221;16;0.00
SeriesA;221;17;0.104166667
SeriesB;221;17;0.00
SeriesA;221;18;0.166666667
SeriesB;221;18;0.00
SeriesA;221;19;0.166666667
SeriesB;221;19;0.00
SeriesA;221;20;0.08
SeriesB;221;20;0.00
SeriesA;221;21;0.08
SeriesB;221;21;0.00
SeriesA;221;22;0.08
SeriesB;221;22;0.00
SeriesA;221;23;0.145833333
SeriesB;221;23;0.00
SeriesA;221;24;0.145833333
SeriesB;221;24;0.00
SeriesA;221;25;0.145833333
SeriesB;221;25;0.00
SeriesA;221;26;0.08
SeriesB;221;26;0.00
SeriesA;221;27;0.166666667
SeriesB;221;27;0.00
SeriesA;221;28;0.13
SeriesB;221;28;0.00
SeriesA;221;29;0.13
SeriesB;221;29;0.00
SeriesA;221;30;0.08
SeriesB;221;30;0.00
SeriesA;221;31;0.06
SeriesB;221;31;0.00
SeriesA;221;32;0.13
SeriesB;221;32;0.00
SeriesA;221;33;0.06
SeriesB;221;33;0.00
SeriesA;221;34;0.06
SeriesB;221;34;0.00
SeriesA;221;35;0.06
SeriesB;221;35;0.00
SeriesA;221;36;0.13
SeriesB;221;36;0.00
SeriesA;221;37;0.06
SeriesB;221;37;0.00
SeriesA;221;38;0.06
SeriesB;221;38;0.00
SeriesA;221;39;0.06
SeriesB;221;39;0.00
SeriesA;221;40;0.13
SeriesB;221;40;0.00
SeriesA;221;41;0.06
SeriesB;221;41;0.00
SeriesA;221;42;0.06
SeriesB;221;42;0.00
SeriesA;221;43;0.00
SeriesB;221;43;0.00
SeriesA;221;44;0.00
SeriesB;221;44;0.00
SeriesA;221;45;0.13
SeriesB;221;45;0.00
SeriesA;221;46;0.06
SeriesB;221;46;0.00
SeriesA;221;47;0.06
SeriesB;221;47;0.00
SeriesA;221;48;0.06
SeriesB;221;48;0.00
SeriesA;221;49;0.06
SeriesB;221;49;0.00
SeriesA;221;50;0.06
SeriesB;221;50;0.00
SeriesA;221;51;0.06
SeriesB;221;51;0.00
SeriesA;221;52;0.06
SeriesB;221;52;0.00
SeriesA;221;53;0.06
SeriesB;221;53;0.00
SeriesA;221;54;0.06
SeriesB;221;54;0.00
SeriesA;221;55;0.06
SeriesB;221;55;0.00
SeriesA;221;56;0.06
SeriesB;221;56;0.00
SeriesA;221;57;0.00
SeriesB;221;57;0.00
SeriesA;221;58;0.00
SeriesB;221;58;0.00
SeriesA;221;59;0.00
SeriesB;221;59;0.00
SeriesA;221;60;0.00
SeriesB;221;60;0.00
SeriesA;221;61;0.00
SeriesB;221;61;0.00
SeriesA;221;62;0.00
SeriesB;221;62;0.00
SeriesA;221;63;0.00
SeriesB;221;63;0.00
SeriesA;221;64;0.00
SeriesB;221;64;0.00
SeriesA;221;65;0.00
SeriesB;221;65;0.00
SeriesA;221;66;0.00
SeriesB;221;66;0.00
SeriesA;221;67;0.00
SeriesB;221;67;0.00
SeriesA;221;68;0.00
SeriesB;221;68;0.00
SeriesA;221;69;0.00
SeriesB;221;69;0.00
SeriesA;221;70;0.00
SeriesB;221;70;0.00
SeriesA;221;71;0.00
SeriesB;221;71;0.00
SeriesA;221;72;0.00
SeriesB;221;72;0.00
SeriesA;221;73;0.00
SeriesB;221;73;0.00
SeriesA;221;74;0.00
SeriesB;221;74;0.00
SeriesA;221;75;0.00
SeriesB;221;75;0.00
SeriesA;221;76;0.00
SeriesB;221;76;0.00
SeriesA;221;77;0.00
SeriesB;221;77;0.00
SeriesA;221;78;0.00
SeriesB;221;78;0.00
SeriesA;221;79;0.00
SeriesB;221;79;0.00
SeriesA;221;80;0.00
SeriesB;221;80;0.00
SeriesA;221;81;0.00
SeriesB;221;81;0.00
SeriesA;221;82;0.00
SeriesB;221;82;0.00
SeriesA;221;83;0.00
SeriesB;221;83;0.00
SeriesA;221;84;0.00
SeriesB;221;84;0.00
SeriesA;221;85;0.00
SeriesB;221;85;0.00
SeriesA;221;86;0.00
SeriesB;221;86;0.00
SeriesA;221;87;0.00
SeriesB;221;87;0.00
SeriesA;221;88;0.00
SeriesB;221;88;0.00
SeriesA;221;89;0.00
SeriesB;221;89;0.00
SeriesA;221;90;0.00
SeriesB;221;90;0.00
SeriesA;221;91;0.00
SeriesB;221;91;0.00
SeriesA;221;92;0.00
SeriesB;221;92;0.00
SeriesA;221;93;0.00
SeriesB;221;93;0.00
SeriesA;221;94;0.00
SeriesB;221;94;0.00
SeriesA;221;95;0.00
SeriesB;221;95;0.00
SeriesA;221;96;0.00
SeriesB;221;96;0.00
SeriesA;221;97;0.00
SeriesB;221;97;0.00
SeriesA;221;98;0.00
SeriesB;221;98;0.00
SeriesA;221;99;0.00
SeriesB;221;99;0.00
SeriesA;221;100;0.00
SeriesB;221;100;0.00
SeriesA;221;101;0.00
SeriesB;221;101;0.00
SeriesA;221;102;0.00
SeriesB;221;102;0.00
SeriesA;221;103;0.00
SeriesB;221;103;0.00
SeriesA;221;104;0.00
SeriesB;221;104;0.00
SeriesA;221;105;0.00
SeriesB;221;105;0.00
SeriesA;221;106;0.00
SeriesB;221;106;0.00
SeriesA;221;107;0.00
SeriesB;221;107;0.00
SeriesA;221;108;0.00
SeriesB;221;108;0.00
SeriesA;221;109;0.00
SeriesB;221;109;0.00
SeriesA;221;110;0.00
SeriesB;221;110;0.00
SeriesA;221;111;0.00
SeriesB;221;111;0.00
SeriesA;221;112;0.00
SeriesB;221;112;0.00
SeriesA;221;113;0.00
SeriesB;221;113;0.00
SeriesA;221;114;0.00
SeriesB;221;114;0.00
SeriesA;221;115;0.00
SeriesB;221;115;0.00
SeriesA;221;116;0.00
SeriesB;221;116;0.00
SeriesA;221;117;0.00
SeriesB;221;117;0.00
SeriesA;221;118;0.00
SeriesB;221;118;0.00
SeriesA;221;119;0.00
SeriesB;221;119;0.00
SeriesA;221;120;0.00
SeriesB;221;120;0.00
SeriesA;221;121;0.00
SeriesB;221;121;0.00
SeriesA;221;122;0.00
SeriesB;221;122;0.00
SeriesA;221;123;0.00
SeriesB;221;123;0.00
SeriesA;221;124;0.00
SeriesB;221;124;0.00
SeriesA;221;125;0.00
SeriesB;221;125;0.00
SeriesA;221;126;0.00
SeriesB;221;126;0.00
SeriesA;221;127;0.00
SeriesB;221;127;0.00
SeriesA;221;128;0.00
SeriesB;221;128;0.00
SeriesA;221;129;0.00
SeriesB;221;129;0.00
SeriesA;221;130;0.00
SeriesB;221;130;0.00
SeriesA;221;131;0.00
SeriesB;221;131;0.00
SeriesA;221;132;0.00
SeriesB;221;132;0.00
SeriesA;221;133;0.00
SeriesB;221;133;0.00
SeriesA;221;134;0.00
SeriesB;221;134;0.00
SeriesA;221;135;0.00
SeriesB;221;135;0.00
SeriesA;221;136;0.00
SeriesB;221;136;0.00
SeriesA;221;137;0.00
SeriesB;221;137;0.00
SeriesA;221;138;0.00
SeriesB;221;138;0.00
SeriesA;221;139;0.00
SeriesB;221;139;0.00
SeriesA;221;140;0.00
SeriesB;221;140;0.00
SeriesA;221;141;0.00
SeriesB;221;141;0.00
SeriesA;221;142;0.00
SeriesB;221;142;0.00
SeriesA;221;143;0.00
SeriesB;221;143;0.00
SeriesA;221;144;0.00
SeriesB;221;144;0.00
SeriesA;221;145;0.00
SeriesB;221;145;0.00
SeriesA;221;146;0.00
SeriesB;221;146;0.00
SeriesA;221;147;0.00
SeriesB;221;147;0.00
SeriesA;221;148;0.00
SeriesB;221;148;0.00
SeriesA;221;149;0.00
SeriesB;221;149;0.00
SeriesA;221;150;0.00
SeriesB;221;150;0.00
SeriesA;221;151;0.00
SeriesB;221;151;0.00
SeriesA;221;152;0.00
SeriesB;221;152;0.00
SeriesA;221;153;0.00
SeriesB;221;153;0.00
SeriesA;221;154;0.00
SeriesB;221;154;0.00
SeriesA;221;155;0.00
SeriesB;221;155;0.00
SeriesA;221;156;0.00
SeriesB;221;156;0.00
SeriesA;221;157;0.00
SeriesB;221;157;0.00
SeriesA;221;158;0.00
SeriesB;221;158;0.00
SeriesA;221;159;0.00
SeriesB;221;159;0.00
SeriesA;221;160;0.00
SeriesB;221;160;0.00
SeriesA;221;161;0.00
SeriesB;221;161;0.00
SeriesA;221;162;0.00
SeriesB;221;162;0.00
SeriesA;221;163;0.00
SeriesB;221;163;0.00
SeriesA;221;164;0.00
SeriesB;221;164;0.00
SeriesA;221;165;0.00
SeriesB;221;165;0.00
SeriesA;221;166;0.00
SeriesB;221;166;0.00
SeriesA;221;167;0.00
SeriesB;221;167;0.00
SeriesA;221;168;0.00
SeriesB;221;168;0.00
SeriesA;221;169;0.00
SeriesB;221;169;0.00
SeriesA;221;170;0.00
SeriesB;221;170;0.00
SeriesA;221;171;0.00
SeriesB;221;171;0.00
SeriesA;221;172;0.00
SeriesB;221;172;0.00
SeriesA;221;173;0.00
SeriesB;221;173;0.00
SeriesA;221;174;0.00
SeriesB;221;174;0.00
SeriesA;221;175;0.00
SeriesB;221;175;0.00
SeriesA;221;176;0.00
SeriesB;221;176;0.00
SeriesA;221;177;0.00
SeriesB;221;177;0.00
SeriesA;221;178;0.00
SeriesB;221;178;0.00
SeriesA;221;179;0.00
SeriesB;221;179;0.00
SeriesA;221;180;0.00
SeriesB;221;180;0.00
SeriesA;221;181;0.00
SeriesB;221;181;0.00
SeriesA;221;182;0.00
SeriesB;221;182;0.00
SeriesA;221;183;0.00
SeriesB;221;183;0.00
SeriesA;221;184;0.00
SeriesB;221;184;0.00
SeriesA;221;185;0.00
SeriesB;221;185;0.00
SeriesA;221;186;0.00
SeriesB;221;186;0.00
SeriesA;221;187;0.00
SeriesB;221;187;0.00
SeriesA;221;188;0.00
